universe,heldout_tissues,heldout_indices,random_samples_conditional,optimized_mean_wup,random_mean_mean_wup,difference_mean_wup,optimized_max_wup,random_mean_max_wup,difference_max_wup,optimized_row_overlap,random_mean_row_overlap,difference_row_overlap,optimized_unique_overlap,random_mean_unique_overlap,difference_unique_overlap,optimized_lookup_micro_f1,random_mean_lookup_micro_f1,difference_lookup_micro_f1,optimized_training_node_total,random_mean_training_node_total,difference_training_node_total,optimized_training_edge_total,random_mean_training_edge_total,difference_training_edge_total
all144,bone_marrow|colon|prostate_gland|temporal_lobe,15|31|103|125,41,0.194897914585,0.2185193343860347,-0.023621419801034715,0.333333333333,0.3333333432674408,-9.934440770020814e-09,0.992528252545,0.9932936517203727,-0.0007653991753726608,0.978313253012,0.9814061188116306,-0.0030928657996306397,0.996716515659,0.9971741626902324,-0.000457647031232411,44244.0,44683.31707317073,-439.3170731707287,616537.0,624606.9512195121,-8069.95121951215
all144,bone_marrow|colon|skeletal_muscle|skin,15|31|109|110,42,0.195113220113,0.24800201469943636,-0.05288879458643636,0.222222222222,0.35079365968704224,-0.12857143746504224,0.98102310231,0.9890119958491552,-0.007988893539155217,0.94700658837,0.968742752359027,-0.021736163989027002,0.993076157242,0.995711821885336,-0.0026356646433359776,43714.0,45077.19047619047,-1363.1904761904734,610142.0,631226.1428571428,-21084.14285714284
all144,bone_marrow|colon|skeletal_muscle|spleen,15|31|109|118,29,0.196135947386,0.24542120458750888,-0.04928525720150889,0.222222222222,0.3494252963312741,-0.12720307410927412,0.982589482987,0.9907842812867,-0.008194798299700046,0.952104499274,0.9745558253650007,-0.022451326091000756,0.993544001891,0.9962849144277901,-0.0027409125367900966,43748.0,45286.8275862069,-1538.8275862068986,609454.0,633305.6896551724,-23851.689655172406
all144,bone_marrow|colon|skeletal_muscle|telencephalon,15|31|109|124,34,0.200983599734,0.24034692478530548,-0.039363325051305464,0.285714285714,0.3333333432674408,-0.04761905755344081,0.9851044505,0.9917107469895307,-0.006606296489530705,0.957799767171,0.9758953662479625,-0.018095599076962454,0.995027154191,0.9968593348475063,-0.0018321806565063659,43216.0,44540.382352941175,-1324.3823529411748,599917.0,623159.7058823529,-23242.705882352893
all144,bone_marrow|colon|skeletal_muscle|temporal_lobe,15|31|109|125,27,0.191279147731,0.22869724421589463,-0.037418096484894636,0.285714285714,0.3333333432674408,-0.04761905755344081,0.986387721542,0.9919706825856809,-0.005582961043680834,0.960410557185,0.9765504642769143,-0.016139907091914263,0.995516156907,0.9969426879176387,-0.0014265310106387208,43216.0,44541.92592592593,-1325.925925925927,599917.0,621938.4814814815,-22021.48148148146
all144,bone_marrow|colon|skeletal_muscle|testis,15|31|109|126,39,0.197516650017,0.23751038198287672,-0.039993731965876717,0.285714285714,0.3504273593425751,-0.06471307362857509,0.98702209751,0.9873818403635269,-0.00035974285352691204,0.965311344896,0.9664049393091446,-0.0010935944131446051,0.994867210669,0.9947177951152508,0.00014941555374914373,45335.0,45558.97435897436,-223.97435897435935,634894.0,638627.2307692308,-3733.2307692307513
all144,bone_marrow|colon|skeletal_muscle|uterus,15|31|109|140,37,0.197516650017,0.23922516244488792,-0.04170851242788792,0.285714285714,0.3585585669891254,-0.07284428127512543,0.989764868603,0.9910208969502836,-0.0012560283472836664,0.97218969555,0.9754968672185331,-0.0033071716685331154,0.996046643052,0.9962263687236889,-0.00017972567168889064,45335.0,45543.59459459459,-208.59459459459322,634894.0,639863.2972972973,-4969.297297297278
all144,bone_marrow|colon|skin|spleen,15|31|110|118,40,0.196135947386,0.24777447432279587,-0.05163852693679588,0.222222222222,0.35166667550802233,-0.12944445328602233,0.97992851251,0.9871666178107261,-0.007238105300726105,0.947614866842,0.9661618411540985,-0.018546974312098508,0.992786807867,0.9950661182403564,-0.00227931037335638,43748.0,45294.525,-1546.5250000000015,609454.0,633233.4,-23779.400000000023
all144,bone_marrow|colon|skin|telencephalon,15|31|110|124,42,0.200983599734,0.24159095507292522,-0.040607355338925205,0.285714285714,0.3333333432674408,-0.04761905755344081,0.985291344522,0.9893681009610494,-0.004076756439049478,0.9581029968,0.9697687611693427,-0.011665764369342746,0.995134381597,0.9959613098984673,-0.0008269283014673556,43216.0,44503.92857142857,-1287.9285714285725,599917.0,622445.7619047619,-22528.761904761894
all144,bone_marrow|colon|skin|temporal_lobe,15|31|110|125,36,0.191279147731,0.22829721661077607,-0.03701806887977607,0.285714285714,0.3333333432674408,-0.04761905755344081,0.986624928856,0.9907855374945534,-0.004160608638553498,0.961820851689,0.9737151265144348,-0.011894274825434814,0.995638795432,0.9965117474397024,-0.0008729520077024322,43216.0,44509.5,-1293.5,599917.0,622324.6111111111,-22407.611111111124
all144,bone_marrow|colon|skin|testis,15|31|110|126,43,0.198914557665,0.23803798854351044,-0.039123430878510446,0.285714285714,0.35038760581681894,-0.06467332010281895,0.983090909091,0.9839661717414856,-0.0008752626504855421,0.956385404789,0.9589178201764129,-0.0025324153874128896,0.993535274536,0.9934856988662897,4.957566971031113e-05,45321.0,45408.06976744186,-87.0697674418625,634476.0,637012.5581395349,-2536.5581395349
all144,bone_marrow|colon|skin|uterus,15|31|110|140,31,0.198914557665,0.24162680102932838,-0.042712243364328384,0.285714285714,0.36344086835461276,-0.07772658264061277,0.98572933627,0.987774622055792,-0.002045285785791995,0.962918299668,0.9672654117307355,-0.004347112062735525,0.994692031014,0.9951866365248158,-0.0004946055108157044,45321.0,45595.93548387097,-274.9354838709696,634476.0,641017.7096774194,-6541.709677419392
all144,bone_marrow|colon|spleen|telencephalon,15|31|118|124,36,0.203802863803,0.23961927617589632,-0.03581641237289632,0.333333333333,0.3333333432674408,-9.934440770020814e-09,0.98719694906,0.9916966838969125,-0.004499734836912461,0.963929618768,0.9765070180098215,-0.012577399241821552,0.995502188968,0.9969788723521762,-0.0014766833841761695,43186.0,44639.02777777778,-1453.027777777781,593882.0,621206.7777777778,-27324.777777777752
all144,bone_marrow|colon|spleen|temporal_lobe,15|31|118|125,46,0.193870237197,0.229183879883393,-0.035313642686393004,0.333333333333,0.3333333432674408,-9.934440770020814e-09,0.988583432277,0.9931480742019155,-0.004564641924915569,0.968305687204,0.9810555369957633,-0.012749849791763301,0.996005750116,0.9973794351453367,-0.0013736850293366576,43186.0,44615.82608695652,-1429.8260869565202,593882.0,620509.3260869565,-26627.326086956542
all144,bone_marrow|colon|spleen|testis,15|31|118|126,21,0.199532967033,0.2382776467573075,-0.03874467972430751,0.285714285714,0.35555556416511536,-0.06984127845111537,0.985096870343,0.9864368949617658,-0.0013400246187658116,0.962887793563,0.9664084854580107,-0.003520691895010697,0.994026099752,0.9941295271828061,-0.0001034274308061578,45611.0,45628.857142857145,-17.857142857144936,636667.0,640924.0476190476,-4257.047619047575
all144,bone_marrow|colon|spleen|uterus,15|31|118|140,36,0.199532967033,0.24015765885512033,-0.040624691822120335,0.285714285714,0.3629629711310069,-0.07724868541700691,0.987924041298,0.9904923604594337,-0.00256831916143363,0.969424460432,0.9758942855728997,-0.006469825140899665,0.995254809783,0.9959920164611604,-0.0007372066781604625,45611.0,45790.72222222222,-179.722222222219,636667.0,641094.3888888889,-4427.388888888876
all144,bone_marrow|colon|telencephalon|testis,15|31|124|126,34,0.206347610723,0.23294896983048496,-0.026601359107484956,0.333333333333,0.3333333432674408,-9.934440770020814e-09,0.986128625473,0.986178960870294,-5.033539729404346e-05,0.964716006885,0.9624295515172622,0.0022864553677378607,0.994255427429,0.9945698888862834,-0.00031446145728342145,44244.0,44786.617647058825,-542.6176470588252,616537.0,627833.3823529412,-11296.382352941204
all144,bone_marrow|colon|telencephalon|uterus,15|31|124|140,42,0.206347610723,0.23284420938718886,-0.026496598664188853,0.333333333333,0.3333333432674408,-9.934440770020814e-09,0.991273830978,0.9918655142897651,-0.0005916833117650677,0.975348975349,0.9771592617034912,-0.0018102863544912084,0.996482830952,0.9969491348380134,-0.00046630388601343054,44244.0,44899.142857142855,-655.1428571428551,616537.0,630117.8571428572,-13580.85714285716
all144,bone_marrow|colon|temporal_lobe|testis,15|31|125|126,46,0.194897914585,0.21896448375090308,-0.02406656916590308,0.333333333333,0.3333333432674408,-9.934440770020814e-09,0.986954158362,0.9871983748415242,-0.00024421647952421743,0.966994788651,0.9655031341573467,0.0014916544936532938,0.994538474287,0.994913417360057,-0.00037494307305696584,44244.0,44896.608695652176,-652.6086956521758,616537.0,629291.5652173914,-12754.565217391355
all144,bone_marrow|colon|temporal_lobe|uterus,15|31|125|140,43,0.194897914585,0.21727939261946566,-0.022381478034465663,0.333333333333,0.3333333432674408,-9.934440770020814e-09,0.992174825842,0.992476646290269,-0.0003018204482689857,0.978078078078,0.9792722934900329,-0.0011942154120329063,0.996787512431,0.9971553322880767,-0.0003678198570767899,44244.0,44847.27906976744,-603.2790697674427,616537.0,628317.6046511628,-11780.60465116275
all144,bone_marrow|corpus_striatum|fetus|gastrointestinal_tract,15|35|47|50,39,0.21257992008,0.2600442423270299,-0.04746432224702987,0.333333333333,0.4000000059604645,-0.06666667262746445,0.977352966503,0.9815193919035105,-0.004166425400510487,0.940042260961,0.9500656907375042,-0.010023429776504278,0.992611323369,0.9935058064949818,-0.0008944831259817265,43140.0,44343.51282051282,-1203.5128205128203,598279.0,620314.8205128205,-22035.8205128205
all144,bone_marrow|corpus_striatum|fetus|heart,15|35|47|54,29,0.205536269286,0.2511360018417753,-0.04559973255577532,0.285714285714,0.3494252963312741,-0.06371101061727413,0.97666723231,0.9787093997001648,-0.0020421673901648285,0.937516547524,0.9442542441960039,-0.006737696672003857,0.992206939535,0.9925708667985325,-0.00036392726353240423,43140.0,44276.379310344826,-1136.379310344826,598279.0,617989.8620689656,-19710.862068965565
all144,bone_marrow|corpus_striatum|fetus|hematopoietic_stem_cell,15|35|47|55,37,0.204685522811,0.24216501777236527,-0.03747949496136527,0.333333333333,0.3567567652947194,-0.023423431961719365,0.975198501204,0.9765077764923508,-0.0013092752883507863,0.93873729267,0.9411956071853638,-0.002458314515363824,0.98973289604,0.9905961461969324,-0.0008632501569323381,43479.0,44140.10810810811,-661.1081081081065,610793.0,617762.8918918918,-6969.891891891835
all144,bone_marrow|corpus_striatum|fetus|hippocampus,15|35|47|57,40,0.205536269286,0.25431985035538673,-0.04878358106938674,0.285714285714,0.36333334147930146,-0.07761905576530148,0.978445165945,0.9753990843892097,0.0030460815557902254,0.951559934319,0.9432060733437538,0.008353860975246152,0.993585253364,0.9923200860619545,0.0012651673020455112,43140.0,44542.1,-1402.0999999999985,598279.0,622083.075,-23804.074999999953
all144,bone_marrow|corpus_striatum|fetus|intestine,15|35|47|61,31,0.205536269286,0.25063316187550944,-0.04509689258950944,0.285714285714,0.3333333432674408,-0.04761905755344081,0.978063736074,0.981515484471475,-0.003451748397474974,0.942002118644,0.9500837191458671,-0.008081600501867126,0.992772994443,0.9933796871093011,-0.0006066926663010896,43140.0,44360.32258064516,-1220.3225806451592,598279.0,620294.9677419355,-22015.967741935514
all144,bone_marrow|corpus_striatum|fetus|kidney,15|35|47|64,35,0.218973942724,0.25301268569060736,-0.03403874296660736,0.285714285714,0.36380953192710874,-0.07809524621310876,0.96835016835,0.9745310255459376,-0.006180857195937639,0.92033324655,0.9346003634589058,-0.014267116908905808,0.989082796197,0.9906119465827942,-0.0015291503857941535,43670.0,44537.45714285714,-867.4571428571435,605984.0,622492.6857142857,-16508.685714285704
all144,bone_marrow|corpus_striatum|fetus|large_intestine,15|35|47|65,37,0.199944014319,0.24140183023504308,-0.041457815916043084,0.285714285714,0.3333333432674408,-0.04761905755344081,0.980447172293,0.9819424845076896,-0.0014953122146895703,0.947283485745,0.9499004080488875,-0.0026169223038875478,0.993693200722,0.9936642469586553,2.8953763344663486e-05,43140.0,44344.02702702703,-1204.0270270270266,598279.0,619473.0810810811,-21194.081081081065
all144,bone_marrow|corpus_striatum|fetus|leukocyte,15|35|47|67,33,0.20969481907,0.24582917672215085,-0.03613435765215084,0.333333333333,0.347474756565961,-0.01414142323296097,0.975482658466,0.9747966582124884,0.0006860002535116205,0.937208095485,0.9357141744006764,0.0014939210843235573,0.990056402408,0.9900530179341634,3.3844738365207405e-06,43479.0,44141.42424242424,-662.4242424242402,610793.0,617601.6666666666,-6808.666666666628
all144,bone_marrow|corpus_striatum|fetus|liver,15|35|47|68,32,0.195391344766,0.23495863238349557,-0.03956728761749556,0.285714285714,0.3562500085681677,-0.0705357228541677,0.975586934331,0.9776816070079803,-0.0020946726769803803,0.936119873817,0.9416485968977213,-0.005528723080721276,0.991521639993,0.9918631333857775,-0.0003414933927774477,43140.0,44341.15625,-1201.15625,598279.0,619270.0,-20991.0
all144,bone_marrow|corpus_striatum|fetus|lung,15|35|47|70,37,0.205536269286,0.25159806415841385,-0.04606179487241385,0.285714285714,0.34774775682268916,-0.062033471108689175,0.978541136556,0.978724521559638,-0.0001833850036380147,0.944327176781,0.9462882409224639,-0.0019610641414639085,0.99312786166,0.9924269705205351,0.0007008911394649209,43140.0,44302.91891891892,-1162.91891891892,598279.0,619566.8108108108,-21287.81081081077
all144,bone_marrow|corpus_striatum|fetus|lymph_node,15|35|47|71,50,0.206508491508,0.2503193962574005,-0.043810904749400525,0.285714285714,0.35066667556762693,-0.06495238985362695,0.97964957109,0.9827012252807618,-0.00305165419076181,0.947454844007,0.9532129168510437,-0.005758072844043727,0.993793757919,0.9941859984397888,-0.0003922405207887891,43632.0,44537.52,-905.5199999999968,602141.0,619430.6,-17289.599999999977
all144,bone_marrow|corpus_striatum|fetus|lymphocyte,15|35|47|72,39,0.200865731491,0.24217441869087708,-0.04130868719987707,0.285714285714,0.35555556416511536,-0.06984127845111537,0.974110032362,0.9788514513235825,-0.004741418961582533,0.935113484646,0.9439457777218941,-0.008832293075894171,0.991425455616,0.9926049694036826,-0.0011795137876825512,43632.0,44339.333333333336,-707.3333333333358,602141.0,616116.641025641,-13975.641025641002
all144,bone_marrow|corpus_striatum|fetus|ovary,15|35|47|94,38,0.209176517927,0.24074008982432515,-0.03156357189732514,0.285714285714,0.35789474531223897,-0.07218045959823899,0.970104895105,0.9745583393071827,-0.004453444202182744,0.924568965517,0.9350541610466806,-0.010485195529680635,0.98978907684,0.9905710220336914,-0.0007819451936914579,43670.0,44475.13157894737,-805.1315789473665,605984.0,620440.8421052631,-14456.842105263146
all144,bone_marrow|corpus_striatum|fetus|pancreas,15|35|47|96,36,0.195391344766,0.23566207993361685,-0.04027073516761684,0.285714285714,0.346296305457751,-0.06058201974375099,0.977794990963,0.978622179892328,-0.0008271889293279822,0.940955448202,0.9436318344540067,-0.002676386252006613,0.993099467247,0.9924047291278839,0.0006947381191161339,43140.0,44130.13888888889,-990.1388888888905,598279.0,615917.4722222222,-17638.472222222248
all144,bone_marrow|corpus_striatum|fetus|placenta,15|35|47|100,32,0.209176517927,0.23968639923259616,-0.030509881305596148,0.285714285714,0.3520833421498537,-0.06636905643585372,0.970796686876,0.9749140739440918,-0.004117387068091838,0.932044198895,0.9418680910021067,-0.009823892107106658,0.990269184874,0.9908537268638611,-0.0005845419898611315,43670.0,44346.375,-676.375,605984.0,619265.75,-13281.75
all144,bone_marrow|corpus_striatum|fetus|prostate_gland,15|35|47|103,33,0.209176517927,0.24134004161213385,-0.03216352368513384,0.285714285714,0.347474756565961,-0.061760470851961013,0.973387740619,0.9782397710915768,-0.004852030472576763,0.928726287263,0.9399441570946665,-0.011217869831666505,0.991293946457,0.9920793970425924,-0.0007854505855924288,43670.0,44478.181818181816,-808.1818181818162,605984.0,621619.8787878788,-15635.878787878784
all144,bone_marrow|corpus_striatum|fetus|skeletal_muscle,15|35|47|109,44,0.205536269286,0.2496470483866605,-0.0441107791006605,0.285714285714,0.3500000089406967,-0.06428572322669673,0.97819666435,0.9800247956405986,-0.0018281312905986669,0.943995691976,0.9476305855946108,-0.0036348936186108016,0.993024378294,0.9928170239383524,0.0002073543556476709,43140.0,44422.13636363636,-1282.1363636363603,598279.0,620135.0,-21856.0
all144,bone_marrow|corpus_striatum|fetus|skin,15|35|47|110,47,0.205536269286,0.24814771115779877,-0.04261144187179877,0.285714285714,0.34609929995333893,-0.06038501423933895,0.97857400072,0.977807823647844,0.0007661770721559824,0.945561812818,0.9417789261391822,0.003782886678817765,0.993150650726,0.9921069703203567,0.001043680405643288,43140.0,44189.31914893617,-1049.3191489361707,598279.0,616433.3617021276,-18154.361702127615
all144,bone_marrow|corpus_striatum|fetus|small_intestine,15|35|47|112,44,0.199944014319,0.24115183238278737,-0.04120781806378737,0.285714285714,0.3333333432674408,-0.04761905755344081,0.981339968011,0.9833130037242716,-0.001973035713271565,0.950285248574,0.9537489847703413,-0.003463736196341327,0.994264856658,0.9940894760868766,0.00017538057112342909,43140.0,44205.88636363636,-1065.8863636363603,598279.0,617764.5454545454,-19485.545454545412
all144,bone_marrow|corpus_striatum|fetus|spleen,15|35|47|118,39,0.206508491508,0.25307892683224803,-0.04657043532424804,0.285714285714,0.3589743673801422,-0.07326008166614223,0.978202344768,0.9820568469854501,-0.0038545022174500954,0.943178772447,0.950415435509804,-0.007236663062804016,0.993112348981,0.9938744810911325,-0.0007621321101325407,43632.0,44443.717948717946,-811.7179487179455,602141.0,617467.8974358974,-15326.89743589738
all144,bone_marrow|corpus_striatum|fetus|testis,15|35|47|126,38,0.209176517927,0.23965593662701154,-0.03047941870001153,0.285714285714,0.35087720187086807,-0.06516291615686809,0.967252671493,0.9717815079187092,-0.004528836425709226,0.916512549538,0.9282347230534804,-0.011722173515480439,0.988567853761,0.9894876699698599,-0.0009198162088599471,43670.0,44259.65789473684,-589.6578947368398,605984.0,618843.3947368421,-12859.394736842136
all144,bone_marrow|corpus_striatum|fetus|uterus,15|35|47|140,51,0.209176517927,0.24367918687708237,-0.03450266895008236,0.285714285714,0.3529411852359772,-0.06722689952197719,0.973019465822,0.9794654694257998,-0.006446003603799766,0.928571428571,0.9430616381121617,-0.014490209541161758,0.99125574369,0.9926447260613535,-0.001388982371353431,43670.0,44539.35294117647,-869.3529411764684,605984.0,622705.0392156863,-16721.039215686265
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|heart,15|35|50|54,39,0.2227248446,0.2737895143337739,-0.05106466973377391,0.333333333333,0.4000000059604645,-0.06666667262746445,0.981579411246,0.9879953142924186,-0.006415903046418592,0.949806949807,0.9663611788016099,-0.0165542289946099,0.993580975457,0.9955421013709826,-0.0019611259139826753,43216.0,44454.07692307692,-1238.076923076922,599917.0,621383.3846153846,-21466.384615384624
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|hematopoietic_stem_cell,15|35|50|55,44,0.224483502609,0.2640387239781293,-0.039555221369129284,0.4,0.4000000059604645,-5.960464455334602e-09,0.978828117745,0.9850750037214973,-0.006246885976497252,0.948533640023,0.9631188227371736,-0.014585182714173639,0.990715291107,0.9935413138432936,-0.0028260227362936208,43264.0,44226.38636363636,-962.3863636363603,607203.0,618528.4772727273,-11325.477272727294
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|hippocampus,15|35|50|57,37,0.2227248446,0.27207605742119456,-0.04935121282119456,0.333333333333,0.4000000059604645,-0.06666667262746445,0.984504132231,0.988367311052374,-0.0038631788213739915,0.961890694239,0.9717353969006925,-0.009844702661692573,0.995334695284,0.9964626302590242,-0.0011279349750241696,43216.0,44493.86486486487,-1277.8648648648668,599917.0,620554.027027027,-20637.027027026983
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|kidney,15|35|50|64,36,0.243437049062,0.28150701026121777,-0.03806996119921777,0.4,0.4000000059604645,-5.960464455334602e-09,0.988898601399,0.9879249185323715,0.0009736828666284669,0.969176213857,0.9676456302404404,0.0015305836165596665,0.995386052183,0.9952086408933004,0.00017741128969961384,44244.0,44893.02777777778,-649.027777777781,616537.0,629273.6666666666,-12736.666666666628
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|leukocyte,15|35|50|67,26,0.229522560773,0.27189029122774416,-0.04236773045474415,0.4,0.4000000059604645,-5.960464455334602e-09,0.97851943902,0.982694692336596,-0.0041752533165959616,0.947659927998,0.9564045782272632,-0.008744650229263184,0.990900978639,0.9928431121202616,-0.0019421334812615987,43264.0,44342.730769230766,-1078.7307692307659,607203.0,619124.1923076923,-11921.192307692254
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|liver,15|35|50|68,36,0.21257992008,0.2610367855264081,-0.048456865446408065,0.333333333333,0.4000000059604645,-0.06666667262746445,0.980646871686,0.9863835871219635,-0.005736715435963546,0.949289495681,0.9639639572964774,-0.014674461615477474,0.992984911984,0.9947251925865809,-0.0017402806025809126,43216.0,44340.38888888889,-1124.3888888888905,599917.0,620150.1388888889,-20233.138888888876
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|lung,15|35|50|70,31,0.2227248446,0.27187027758167637,-0.04914543298167637,0.333333333333,0.4000000059604645,-0.06666667262746445,0.983612334802,0.9888901499009901,-0.005277815098990057,0.957762237762,0.9701330911728644,-0.012370853410864413,0.994586267498,0.9957760418615034,-0.0011897743635033153,43216.0,44391.74193548387,-1175.7419354838712,599917.0,619597.1935483871,-19680.19354838715
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|lymph_node,15|35|50|71,53,0.2263251332,0.2735592486723414,-0.04723411547234138,0.4,0.4000000059604645,-5.960464455334602e-09,0.987735310896,0.9923886060714722,-0.004653295175472194,0.966568047337,0.9787093907032373,-0.01214134336623729,0.9955859227,0.9972170827523718,-0.0016311600523717384,43186.0,44805.88679245283,-1619.8867924528313,593882.0,624280.7547169811,-30398.754716981086
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|lymphocyte,15|35|50|72,31,0.220533563659,0.2635231311282804,-0.0429895674692804,0.4,0.4000000059604645,-5.960464455334602e-09,0.981561213029,0.9901208935245391,-0.008559680495539124,0.951345163137,0.9726166552112948,-0.021271492074294795,0.993068969144,0.9962882130376755,-0.0032192438936754497,43186.0,44574.1935483871,-1388.1935483870984,593882.0,620231.9032258064,-26349.903225806425
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|ovary,15|35|50|94,52,0.233382589633,0.268815139738413,-0.03543255010541299,0.4,0.4000000059604645,-5.960464455334602e-09,0.990363636364,0.9889370604203298,0.0014265759436702385,0.972965199885,0.9687728182627604,0.0041923816222395605,0.995863361019,0.995499523786398,0.0003638372326019157,44244.0,44822.596153846156,-578.5961538461561,616537.0,626840.6923076923,-10303.692307692254
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|pancreas,15|35|50|96,46,0.21257992008,0.260286128067452,-0.04770620798745198,0.333333333333,0.4000000059604645,-0.06666667262746445,0.983003846498,0.9891703051069508,-0.00616645860895082,0.954584161226,0.9703994859819827,-0.015815324755982685,0.994544374357,0.9961414738841678,-0.0015970995271678001,43216.0,44388.934782608696,-1172.934782608696,599917.0,620052.5434782609,-20135.543478260865
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|placenta,15|35|50|100,36,0.233382589633,0.26775287588437396,-0.03437028625137398,0.4,0.4000000059604645,-5.960464455334602e-09,0.99414426404,0.9899397707647748,0.004204493275225207,0.982261640798,0.9721760269668367,0.010085613831163354,0.997615005651,0.9960681514607536,0.0015468541902464716,44244.0,44880.194444444445,-636.1944444444453,616537.0,628377.0277777778,-11840.027777777752
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|prostate_gland,15|35|50|103,29,0.233382589633,0.26782701549858884,-0.03444442586558885,0.4,0.4000000059604645,-5.960464455334602e-09,0.991968983661,0.990835794087114,0.0011331895738859732,0.977018267531,0.9751996397972107,0.0018186277337892687,0.996583574899,0.9962218917649368,0.000361683134063151,44244.0,44791.1724137931,-547.1724137931014,616537.0,626530.3448275862,-9993.344827586203
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|skeletal_muscle,15|35|50|109,37,0.2227248446,0.27263247644579086,-0.04990763184579086,0.333333333333,0.4000000059604645,-0.06666667262746445,0.983742774566,0.9899942407736907,-0.006251466207690681,0.954131054131,0.971225068375871,-0.017094014244871003,0.994542367349,0.9962324790052466,-0.0016901116562465512,43216.0,44554.2972972973,-1338.2972972973002,599917.0,622586.7297297297,-22669.729729729705
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|skin,15|35|50|110,43,0.2227248446,0.27412741128788437,-0.05140256668788437,0.333333333333,0.4000000059604645,-0.06666667262746445,0.983877015373,0.9884941771973011,-0.004617161824301164,0.956260720412,0.9681080219357513,-0.011847301523751241,0.994634352977,0.9956470686335896,-0.0010127156565896689,43216.0,44365.09302325582,-1149.0930232558167,599917.0,619519.6744186047,-19602.6744186047
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|spleen,15|35|50|118,44,0.2263251332,0.2743275355209004,-0.04800240232090039,0.4,0.4000000059604645,-5.960464455334602e-09,0.985733634312,0.9920090274377302,-0.006275393125730222,0.962790697674,0.9782174920493906,-0.015426794375390518,0.994768876869,0.9969856684858148,-0.0022167916168148727,43186.0,44753.068181818184,-1567.0681818181838,593882.0,622229.5454545454,-28347.545454545412
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|testis,15|35|50|126,35,0.233382589633,0.26706269979476926,-0.03368011016176928,0.4,0.4000000059604645,-5.960464455334602e-09,0.986474381942,0.9846650004386902,0.0018093815033097815,0.963605345465,0.9598521488053459,0.0037531966596541233,0.994427854798,0.993840217590332,0.0005876372076679681,44244.0,44747.31428571429,-503.3142857142884,616537.0,626598.3142857143,-10061.314285714296
all144,bone_marrow|corpus_striatum|gastrointestinal_tract|uterus,15|35|50|140,39,0.233382589633,0.2682169343416507,-0.03483434470865074,0.4,0.4000000059604645,-5.960464455334602e-09,0.991607732202,0.9909186485486153,0.0006890836533847144,0.977152899824,0.9750048823845692,0.002148017439430827,0.996651067545,0.9964989744699918,0.00015209307500818614,44244.0,44931.717948717946,-687.7179487179455,616537.0,629600.1538461539,-13063.153846153873
all144,bone_marrow|corpus_striatum|heart|hematopoietic_stem_cell,15|35|54|55,30,0.214413156288,0.2573565458257993,-0.042943389537799304,0.333333333333,0.35555556416511536,-0.02222223083211533,0.97925424968,0.9838877697785695,-0.0046335200985695435,0.947928331467,0.9600783884525299,-0.012150056985529956,0.990796844416,0.993014786640803,-0.0022179422248029823,43340.0,44113.066666666666,-773.0666666666657,607498.0,616548.3,-9050.300000000047
all144,bone_marrow|corpus_striatum|heart|hippocampus,15|35|54|57,45,0.215681193806,0.26421736048327554,-0.04853616667727553,0.285714285714,0.3511111199855804,-0.06539683427158044,0.983735329452,0.9860579702589247,-0.0023226408069246807,0.960699942628,0.9673105120658875,-0.006610569437887515,0.994911898457,0.9956399785147773,-0.0007280800577772473,43216.0,44382.24444444444,-1166.244444444441,599917.0,618616.5333333333,-18699.533333333326
all144,bone_marrow|corpus_striatum|heart|intestine,15|35|54|61,30,0.215681193806,0.2632331093152364,-0.0475519155092364,0.285714285714,0.3333333432674408,-0.04761905755344081,0.982319660537,0.988926213979721,-0.006606553442720986,0.951800554017,0.969095108906428,-0.017294554889427993,0.993746521939,0.9958089331785838,-0.002062411239583728,43216.0,44281.03333333333,-1065.0333333333328,599917.0,617315.4666666667,-17398.466666666674
all144,bone_marrow|corpus_striatum|heart|kidney,15|35|54|64,45,0.231096681097,0.2694624039861891,-0.0383657228891891,0.285714285714,0.35851852695147196,-0.07280424123747198,0.988891759235,0.9830056362681918,0.005886122966808127,0.969763007355,0.9572928958468967,0.012470111508103288,0.995855917864,0.9934002571635776,0.0024556607004223574,44498.0,44463.688888888886,34.31111111111386,618710.0,620117.8,-1407.8000000000466
